username,userID,location,followers,retweeted_og,tweetcreatedts,text,hashtags
princetonmedspa,887047795387113472,"Princeton, NJ",159,none,2022-04-13 19:13:05+00:00,"
Smoking seriously damages your lungs. #StopSmoking today. Try  #LaserStopSmokingTherapy https://t.co/JdOi5PkbvM #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/Z0Nb7xZiXP","[{'text': 'StopSmoking', 'indices': [38, 50]}, {'text': 'LaserStopSmokingTherapy', 'indices': [63, 87]}, {'text': 'stopsmokinglaser', 'indices': [112, 129]}, {'text': 'quitsmoking', 'indices': [130, 142]}, {'text': 'Smokingcessation', 'indices': [143, 160]}, {'text': 'laserstopsmokingnj', 'indices': [161, 180]}, {'text': 'stopsmokingnearme', 'indices': [181, 199]}, {'text': 'stopsmokinglasernj', 'indices': [200, 219]}]"
perm_cosmetics,606797588,USA,142,none,2022-04-13 19:13:04+00:00,"
Smoking seriously damages your lungs. #StopSmoking today. Try  #LaserStopSmokingTherapy https://t.co/m2vcGVvHnR #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/6csNNgpTiJ","[{'text': 'StopSmoking', 'indices': [38, 50]}, {'text': 'LaserStopSmokingTherapy', 'indices': [63, 87]}, {'text': 'stopsmokinglaser', 'indices': [112, 129]}, {'text': 'quitsmoking', 'indices': [130, 142]}, {'text': 'Smokingcessation', 'indices': [143, 160]}, {'text': 'laserstopsmokingnj', 'indices': [161, 180]}, {'text': 'stopsmokingnearme', 'indices': [181, 199]}, {'text': 'stopsmokinglasernj', 'indices': [200, 219]}]"
vitastorm05,760032852,,244,none,2022-04-13 19:13:04+00:00,"
Smoking seriously damages your lungs. #StopSmoking today. Try  #LaserStopSmokingTherapy https://t.co/mT1ycxjgDY #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/SU8cLqxO7i","[{'text': 'StopSmoking', 'indices': [38, 50]}, {'text': 'LaserStopSmokingTherapy', 'indices': [63, 87]}, {'text': 'stopsmokinglaser', 'indices': [112, 129]}, {'text': 'quitsmoking', 'indices': [130, 142]}, {'text': 'Smokingcessation', 'indices': [143, 160]}, {'text': 'laserstopsmokingnj', 'indices': [161, 180]}, {'text': 'stopsmokingnearme', 'indices': [181, 199]}, {'text': 'stopsmokinglasernj', 'indices': [200, 219]}]"
MediSpaNJ,718623348,USA,247,none,2022-04-13 19:13:04+00:00,"
Smoking seriously damages your lungs. #StopSmoking today. Try  #LaserStopSmokingTherapy https://t.co/GNQtkqjva2 #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/YMVq1mdUoF","[{'text': 'StopSmoking', 'indices': [38, 50]}, {'text': 'LaserStopSmokingTherapy', 'indices': [63, 87]}, {'text': 'stopsmokinglaser', 'indices': [112, 129]}, {'text': 'quitsmoking', 'indices': [130, 142]}, {'text': 'Smokingcessation', 'indices': [143, 160]}, {'text': 'laserstopsmokingnj', 'indices': [161, 180]}, {'text': 'stopsmokingnearme', 'indices': [181, 199]}, {'text': 'stopsmokinglasernj', 'indices': [200, 219]}]"
Dr00pyPhantom,101856449,LAUUUUUUUTREEEEEE,377,none,2022-04-13 18:10:24+00:00,"
I seriously need to #quitsmoking but I just don’t know how to…","[{'text': 'quitsmoking', 'indices': [20, 32]}]"
HoneyroseUSA,2444063526,"Los Angeles, CA",53,none,2022-04-13 17:58:51+00:00,"
When you begin your journey to quit smoking the benefits start immediately 💪 #HONEYROSEUSA #QuitSmoking #wednesdaythought","[{'text': 'HONEYROSEUSA', 'indices': [77, 90]}, {'text': 'QuitSmoking', 'indices': [91, 103]}, {'text': 'wednesdaythought', 'indices': [104, 121]}]"
HoneyroseUSA,2444063526,"Los Angeles, CA",53,none,2022-04-13 17:56:41+00:00,"
Honeyrose BLUE Herbal Cigarettes are made from our classic blend &amp; have no additional flavor. They're very smooth &amp; ultra light which makes them a great substitute for any regular cigarette you might be looking to cut back on! #Quitsmoking #HONEYROSEUSA #healthylifestyle https://t.co/b7uj5rxluX","[{'text': 'Quitsmoking', 'indices': [235, 247]}, {'text': 'HONEYROSEUSA', 'indices': [248, 261]}, {'text': 'healthylifestyle', 'indices': [262, 279]}]"
powerful_path,1497814418813501442,Right Now,37,none,2022-04-13 16:25:32+00:00,"
11 days smoke free!

Feeling better and better.

#quitsmoking
#stopsmoking","[{'text': 'quitsmoking', 'indices': [49, 61]}, {'text': 'stopsmoking', 'indices': [62, 74]}]"
hephaistos_ai,1151202637582348294,Paris,2993,So4real6,2022-04-13 16:21:05+00:00,"
RT @So4real6: ""You Will Not Control Me!""💪🚭

#CommitToQuit #LifeLessons #QuitSmoking #LungCancer #MentalHealth #Cigarettes #Smoke #NoSmoking…","[{'text': 'CommitToQuit', 'indices': [44, 57]}, {'text': 'LifeLessons', 'indices': [58, 70]}, {'text': 'QuitSmoking', 'indices': [71, 83]}, {'text': 'LungCancer', 'indices': [84, 95]}, {'text': 'MentalHealth', 'indices': [96, 109]}, {'text': 'Cigarettes', 'indices': [110, 121]}, {'text': 'Smoke', 'indices': [122, 128]}]"
So4real6,1181980918308884480,On an overpopulated island.,287,none,2022-04-13 16:21:00+00:00,"
""You Will Not Control Me!""💪🚭

#CommitToQuit #LifeLessons #QuitSmoking #LungCancer #MentalHealth #Cigarettes #Smoke #NoSmokingDay #Addiction #NoTobacco #WorldNoTobaccoDay #HealthForAll #BadHabits #Reminder #Nicotine #RecoveryPosse #Cancer #YouCanDoIt #Challenge #ChooseLife #Life https://t.co/4GPPoPrPnf","[{'text': 'CommitToQuit', 'indices': [30, 43]}, {'text': 'LifeLessons', 'indices': [44, 56]}, {'text': 'QuitSmoking', 'indices': [57, 69]}, {'text': 'LungCancer', 'indices': [70, 81]}, {'text': 'MentalHealth', 'indices': [82, 95]}, {'text': 'Cigarettes', 'indices': [96, 107]}, {'text': 'Smoke', 'indices': [108, 114]}, {'text': 'NoSmokingDay', 'indices': [115, 128]}, {'text': 'Addiction', 'indices': [129, 139]}, {'text': 'NoTobacco', 'indices': [140, 150]}, {'text': 'WorldNoTobaccoDay', 'indices': [151, 169]}, {'text': 'HealthForAll', 'indices': [170, 183]}, {'text': 'BadHabits', 'indices': [184, 194]}, {'text': 'Reminder', 'indices': [195, 204]}, {'text': 'Nicotine', 'indices': [205, 214]}, {'text': 'RecoveryPosse', 'indices': [215, 229]}, {'text': 'Cancer', 'indices': [230, 237]}, {'text': 'YouCanDoIt', 'indices': [238, 249]}, {'text': 'Challenge', 'indices': [250, 260]}, {'text': 'ChooseLife', 'indices': [261, 272]}, {'text': 'Life', 'indices': [273, 278]}]"
breathefum,1039146312472510464,"Calgary, Canada",263,none,2022-04-13 16:15:09+00:00,"
We created the Quit Naturally Pack- featuring a Füm and our most popular Cores to help you quit. 

#quitsmokingtoday #quitnicotine #notobacco #quitsmoking","[{'text': 'quitsmokingtoday', 'indices': [99, 116]}, {'text': 'quitnicotine', 'indices': [117, 130]}, {'text': 'notobacco', 'indices': [131, 141]}, {'text': 'quitsmoking', 'indices': [142, 154]}]"
perm_cosmetics,606797588,USA,142,none,2022-04-13 15:27:05+00:00,"
#LaserQuitSmokingTherapy - No pain, Drugs or Side Effects provided by #StopSmokingLaserCenter https://t.co/m2vcGVvHnR #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/7zbJL6IhAR","[{'text': 'LaserQuitSmokingTherapy', 'indices': [0, 24]}, {'text': 'StopSmokingLaserCenter', 'indices': [70, 93]}, {'text': 'stopsmokinglaser', 'indices': [118, 135]}, {'text': 'quitsmoking', 'indices': [136, 148]}, {'text': 'Smokingcessation', 'indices': [149, 166]}, {'text': 'laserstopsmokingnj', 'indices': [167, 186]}, {'text': 'stopsmokingnearme', 'indices': [187, 205]}, {'text': 'stopsmokinglasernj', 'indices': [206, 225]}]"
princetonmedspa,887047795387113472,"Princeton, NJ",159,none,2022-04-13 15:27:05+00:00,"
#LaserQuitSmokingTherapy - No pain, Drugs or Side Effects provided by #StopSmokingLaserCenter https://t.co/JdOi5PkbvM #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/x8LyyQOk2S","[{'text': 'LaserQuitSmokingTherapy', 'indices': [0, 24]}, {'text': 'StopSmokingLaserCenter', 'indices': [70, 93]}, {'text': 'stopsmokinglaser', 'indices': [118, 135]}, {'text': 'quitsmoking', 'indices': [136, 148]}, {'text': 'Smokingcessation', 'indices': [149, 166]}, {'text': 'laserstopsmokingnj', 'indices': [167, 186]}, {'text': 'stopsmokingnearme', 'indices': [187, 205]}, {'text': 'stopsmokinglasernj', 'indices': [206, 225]}]"
vitastorm05,760032852,,244,none,2022-04-13 15:27:05+00:00,"
#LaserQuitSmokingTherapy - No pain, Drugs or Side Effects provided by #StopSmokingLaserCenter https://t.co/mT1ycxjgDY #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/DTOV2mhoac","[{'text': 'LaserQuitSmokingTherapy', 'indices': [0, 24]}, {'text': 'StopSmokingLaserCenter', 'indices': [70, 93]}, {'text': 'stopsmokinglaser', 'indices': [118, 135]}, {'text': 'quitsmoking', 'indices': [136, 148]}, {'text': 'Smokingcessation', 'indices': [149, 166]}, {'text': 'laserstopsmokingnj', 'indices': [167, 186]}, {'text': 'stopsmokingnearme', 'indices': [187, 205]}, {'text': 'stopsmokinglasernj', 'indices': [206, 225]}]"
MediSpaNJ,718623348,USA,247,none,2022-04-13 15:27:04+00:00,"
#LaserQuitSmokingTherapy - No pain, Drugs or Side Effects provided by #StopSmokingLaserCenter https://t.co/GNQtkqjva2 #stopsmokinglaser #quitsmoking #Smokingcessation #laserstopsmokingnj #stopsmokingnearme #stopsmokinglasernj https://t.co/xPiHoZeEyK","[{'text': 'LaserQuitSmokingTherapy', 'indices': [0, 24]}, {'text': 'StopSmokingLaserCenter', 'indices': [70, 93]}, {'text': 'stopsmokinglaser', 'indices': [118, 135]}, {'text': 'quitsmoking', 'indices': [136, 148]}, {'text': 'Smokingcessation', 'indices': [149, 166]}, {'text': 'laserstopsmokingnj', 'indices': [167, 186]}, {'text': 'stopsmokingnearme', 'indices': [187, 205]}, {'text': 'stopsmokinglasernj', 'indices': [206, 225]}]"
dididrama,34075763,"London, England",3291,none,2022-04-13 15:09:34+00:00,"
I am very proud of this. #QuitSmoking https://t.co/hW4x09obFj","[{'text': 'QuitSmoking', 'indices': [25, 37]}]"
mycigara,2182047146,"Sheffield, England",1567,none,2022-04-13 15:02:34+00:00,"
Ex-smokers say that a relationship with a vaper helped them to start vaping and quit smoking 🥰
Surveys find that 9 out of 10 non-smokers would turn down a date with a smoker. What do you think?

#relationship #habit #love #health #life #vaping #quitsmoking #livelonger https://t.co/gTm65YlexR","[{'text': 'relationship', 'indices': [195, 208]}, {'text': 'habit', 'indices': [209, 215]}, {'text': 'love', 'indices': [216, 221]}, {'text': 'health', 'indices': [222, 229]}, {'text': 'life', 'indices': [230, 235]}, {'text': 'vaping', 'indices': [236, 243]}, {'text': 'quitsmoking', 'indices': [244, 256]}, {'text': 'livelonger', 'indices': [257, 268]}]"
ArizonaCCC,938919540414603264,"Phoenix, AZ",1365,none,2022-04-13 15:01:53+00:00,"
Head &amp; Neck cancer is rare -  &lt;200,000 cases /year. That's too many. ⬇️ your risk by 🚭. #AZCCC works with community ENT physicians to treat Head &amp; Neck cancer. More info: https://t.co/j7fqYTi3WL. 
#cancerawareness #cancertreatment #radonc #medonc #quitsmoking #headandneckcancer https://t.co/29o6kP2qoo","[{'text': 'AZCCC', 'indices': [95, 101]}, {'text': 'cancerawareness', 'indices': [208, 224]}, {'text': 'cancertreatment', 'indices': [225, 241]}, {'text': 'radonc', 'indices': [242, 249]}, {'text': 'medonc', 'indices': [250, 257]}, {'text': 'quitsmoking', 'indices': [258, 270]}, {'text': 'headandneckcancer', 'indices': [271, 289]}]"
inhomeseniorc,1444848990395138055,"San Antonio, TX 78228",2,none,2022-04-13 14:00:02+00:00,"
Quit Smoking

Cigarettes contain nicotine, an addictive substance responsible for the ""relief"" you feel when you inhale every inch of that stick of cigarette. However, despite smoking's stress-relieving properties.

Read more: https://t.co/p83kbULylV

#QuitSmoking https://t.co/JNdglIeT61","[{'text': 'QuitSmoking', 'indices': [252, 264]}]"
Joep1811,877360989842227201,"Boise, ID",364,none,2022-04-13 13:57:41+00:00,"
First Cigarette That ""Helps You Smoke Less"" Launches National Pilot in Chicagoland #smokeless #helpsyousmokeless #lessnicotine #quitsmoking #vlncigs #vln #22ndcenturygroup  https://t.co/m8cSJsmFQT","[{'text': 'smokeless', 'indices': [83, 93]}, {'text': 'helpsyousmokeless', 'indices': [94, 112]}, {'text': 'lessnicotine', 'indices': [113, 126]}, {'text': 'quitsmoking', 'indices': [127, 139]}, {'text': 'vlncigs', 'indices': [140, 148]}, {'text': 'vln', 'indices': [149, 153]}, {'text': '22ndcenturygroup', 'indices': [154, 171]}]"
bentollphd,2286147184,"Charleston, SC",439,none,2022-04-13 13:14:23+00:00,"
⁦@AmandaPalmerPhD⁩ gave a great presentation on #DEI for our Tobacco Treatment Program ⁦@SmokeFreeMUSC⁩ ⁦@muschollings⁩ ⁦@MUSChealth⁩ Great work ⁦@AmandaPalmerPhD⁩ !! 
#tobaccotreatment #quitsmoking https://t.co/L9B5p1vgvS","[{'text': 'DEI', 'indices': [48, 52]}, {'text': 'tobaccotreatment', 'indices': [168, 185]}, {'text': 'quitsmoking', 'indices': [186, 198]}]"
fishpondsvoice,866900264,"Stapleton & Frenchay, Bristol",1481,Glenside_museum,2022-04-13 12:38:58+00:00,"
RT @Glenside_museum: 🌀 You are feeling sleeeeepy 🌀💤 

Do we have any smokers among us, who also wish to quit? 🚬 

Come and view our new exh…",[]
Glenside_museum,1898090720,Bristol,766,none,2022-04-13 11:58:59+00:00,"
🌀 You are feeling sleeeeepy 🌀💤 

Do we have any smokers among us, who also wish to quit? 🚬 

Come and view our new exhibition @Glenside_museum

It’s a hypnotic film that’s totally immersive. We’d love to know if it helps anyone to quit smoking. 

#bristolmuseums #quitsmoking https://t.co/hkwukGTaee","[{'text': 'bristolmuseums', 'indices': [247, 262]}, {'text': 'quitsmoking', 'indices': [263, 275]}]"
draskohli,2438456324,,32,PSRIHospital,2022-04-13 11:56:17+00:00,"
RT @PSRIHospital: Been planning to #QuitSmoking for a while but can’t take that first step? Worry not. We’re on your side. Get expert advic…","[{'text': 'QuitSmoking', 'indices': [35, 47]}]"
Josephmagero,66127641,Kenya,1400,CochraneTAG,2022-04-13 11:20:14+00:00,"
RT @CochraneTAG: April 1st 2022 search for evidence for living systematic review of #ecig to #QuitSMOKING found 4 new ongoing studies. @CRU…","[{'text': 'ecig', 'indices': [84, 89]}, {'text': 'QuitSMOKING', 'indices': [93, 105]}]"
OneYouMerton,738354971612205056,"Merton, London",628,none,2022-04-13 11:00:11+00:00,"
Find a combination of quit-smoking tools and local support that’s right for you to quit this New Year. Find out about lots of support available to help you #GoSmokefree, visit:  https://t.co/8JNaUC6E35 @Merton_Council @HealthyMerton @nhsmerton_ #QuitSmoking #GoSmokefree https://t.co/Sux8lstKnH","[{'text': 'GoSmokefree', 'indices': [156, 168]}, {'text': 'QuitSmoking', 'indices': [245, 257]}, {'text': 'GoSmokefree', 'indices': [258, 270]}]"
AddictionUea,4221086613,UEA Norwich,739,CochraneTAG,2022-04-13 10:56:07+00:00,"
RT @CochraneTAG: April 1st 2022 search for evidence for living systematic review of #ecig to #QuitSMOKING found 4 new ongoing studies. @CRU…","[{'text': 'ecig', 'indices': [84, 89]}, {'text': 'QuitSMOKING', 'indices': [93, 105]}]"
PreventiveBot,1375244479049895941,,755,ConnecttoHull,2022-04-13 09:42:14+00:00,"
RT @ConnecttoHull: 🚫Download the free 'NHS Quit Smoking' app today...

#BetterHealth #QuitSmoking✊ https://t.co/C7k2zzLqAQ","[{'text': 'BetterHealth', 'indices': [71, 84]}, {'text': 'QuitSmoking', 'indices': [85, 97]}]"
ConnecttoHull,932277734,Kingston upon Hull,445,none,2022-04-13 09:36:00+00:00,"
🚫Download the free 'NHS Quit Smoking' app today...

#BetterHealth #QuitSmoking✊ https://t.co/C7k2zzLqAQ","[{'text': 'BetterHealth', 'indices': [52, 65]}, {'text': 'QuitSmoking', 'indices': [66, 78]}]"
PSRIHospital,343301226,"New Delhi, India",288,none,2022-04-13 09:31:37+00:00,"
Been planning to #QuitSmoking for a while but can’t take that first step? Worry not. We’re on your side. Get expert advice at #PSRIHospital and replace those cigarettes with good nutrition and great habits. 

#PSRI #MultispecialityHospital #Healthcare #HealthyLifestyle #MemePost https://t.co/RL0UhGj0zL","[{'text': 'QuitSmoking', 'indices': [17, 29]}, {'text': 'PSRIHospital', 'indices': [126, 139]}, {'text': 'PSRI', 'indices': [209, 214]}, {'text': 'MultispecialityHospital', 'indices': [215, 239]}, {'text': 'Healthcare', 'indices': [240, 251]}, {'text': 'HealthyLifestyle', 'indices': [252, 269]}, {'text': 'MemePost', 'indices': [270, 279]}]"
PreventiveBot,1375244479049895941,,755,NewingtonChemi1,2022-04-13 09:26:58+00:00,"
RT @NewingtonChemi1: It's never too late to #JoinTheQuitters.

Contact us for #StopSmoking advice, products and support.

Every day is a go…","[{'text': 'JoinTheQuitters', 'indices': [44, 60]}, {'text': 'StopSmoking', 'indices': [78, 90]}]"
NewingtonChemi1,773558752914079744,"Ramsgate, England",128,none,2022-04-13 09:25:26+00:00,"
It's never too late to #JoinTheQuitters.

Contact us for #StopSmoking advice, products and support.

Every day is a good day to #QuitSmoking.

Let us help you start the journey to #NoSmoking today. https://t.co/HUsOC9R1Ns","[{'text': 'JoinTheQuitters', 'indices': [23, 39]}, {'text': 'StopSmoking', 'indices': [57, 69]}, {'text': 'QuitSmoking', 'indices': [128, 140]}, {'text': 'NoSmoking', 'indices': [180, 190]}]"
daniel_kotz,3621602235,,545,CochraneTAG,2022-04-13 09:13:08+00:00,"
RT @CochraneTAG: April 1st 2022 search for evidence for living systematic review of #ecig to #QuitSMOKING found 4 new ongoing studies. @CRU…","[{'text': 'ecig', 'indices': [84, 89]}, {'text': 'QuitSMOKING', 'indices': [93, 105]}]"
PreventiveBot,1375244479049895941,,755,lunatic_alpha,2022-04-13 09:11:57+00:00,"
RT @lunatic_alpha: Onto day three without a cigarette, I've been smoking for 12 years, it's hard but I'm kicking it's butt. So proud of mys…",[]
lunatic_alpha,1003558108680114176,England,117,none,2022-04-13 09:02:45+00:00,"
Onto day three without a cigarette, I've been smoking for 12 years, it's hard but I'm kicking it's butt. So proud of myself 🤩

#Quitsmoking #DayThree","[{'text': 'Quitsmoking', 'indices': [127, 139]}, {'text': 'DayThree', 'indices': [140, 149]}]"
PreventiveBot,1375244479049895941,,755,EcigClick,2022-04-13 08:27:10+00:00,"
RT @EcigClick: #VApril is here and the aim is to educate #Smokers how they can use #Vaping to #QuitSmoking. We help to simplify what to loo…","[{'text': 'VApril', 'indices': [15, 22]}, {'text': 'Smokers', 'indices': [57, 65]}, {'text': 'Vaping', 'indices': [83, 90]}, {'text': 'QuitSmoking', 'indices': [94, 106]}]"
EcigClick,394655183,UK,9786,none,2022-04-13 08:21:02+00:00,"
#VApril is here and the aim is to educate #Smokers how they can use #Vaping to #QuitSmoking. We help to simplify what to look for in e-liquid in our guide here https://t.co/QiMStqIt12. #THR #StopSmoking #Ecigclick https://t.co/ZKao7EQ5qC","[{'text': 'VApril', 'indices': [0, 7]}, {'text': 'Smokers', 'indices': [42, 50]}, {'text': 'Vaping', 'indices': [68, 75]}, {'text': 'QuitSmoking', 'indices': [79, 91]}, {'text': 'THR', 'indices': [185, 189]}, {'text': 'StopSmoking', 'indices': [190, 202]}, {'text': 'Ecigclick', 'indices': [203, 213]}]"
